Gene	Chip2_1cell_A3	Chip2_1cell_B3	Chip2_1cell_A4	Chip2_1cell_B4	Chip2_1cell_A5	Chip2_1cell_B5	Chip2_1cell_A6	Chip2_1cell_B6	Chip2_3cells_A7	Chip2_3cells_B7	Chip2_3cells_A8	Chip2_3cells_B8	Chip2_3cells_A9	Chip2_3cells_B9	Chip2_11cells_A10	Chip2_11cells_B10	Chip2_11cells_A11	Chip2_11cells_B11	Chip2_11cells_A12	Chip2_11cells_B12
Fam78a	0	0.007801581	0.030695921	0.018620606	0.131500527	0.09168124	0.009725314	0.040672921	0.05416767	0.011947305	0.227157743	0.036075538	0.020614844	0.02260949	0.154667244	0.047050188	0.044313054	0.397860027	0.246642111	0.084371908
Mir7674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33126	0	0	0	0	0.036813189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plpp7	0	0.162455782	0	0.064624193	0.709928049	0.238639899	0.067504847	0	0	0.082928012	0	0.313007066	0.214636025	0.078467908	0.390388452	0	0.307583472	0.487342124	0.295168865	0.585637908
Prrc2b	0	0	0	0	0	0	0.012574135	0.026293587	0	0	0	2.005652755	0.026653517	10.28982279	6.671848792	5.316762588	2.704258185	2.420727163	0.659773626	5.953024404
Gm22192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pomt1	0	0	0	0.239153738	0.500422781	0.196251319	0	0.08706377	0	0	0.092619055	0.038611345	13.6796141	29.4256758	0.120392035	4.230023305	0.075884622	28.00433721	12.37970362	12.53915306
Uck1	0	48.78499755	0	59.83812544	0	51.32517807	0	0	7.469428331	83.30460864	47.34242302	86.02850542	28.17956378	0	47.12342405	63.69490199	39.00112284	37.95491529	47.98198653	44.8033915
Swi5	0	1017.61859	596.874996	782.9408568	1240.36124	667.7224143	1464.113508	689.7318991	758.6249721	1000.765838	894.5898998	1070.596486	836.1385169	850.8026868	566.9197409	1098.332203	882.1258616	1041.50691	798.5180714	1082.54207
Golga2	0	0	0	0	0	0	0	0	0	0	0	13.272211	0.033707612	0.14787634	1.517391114	4.677490186	0	4.285952458	8.983585151	0.078832947
Dnm1	0	0.175951325	0.24724788	0.449952818	0.37660568	0.073846919	0.125335913	0.458654125	4.246720288	0.153972027	7.458198156	3.690357518	0.232466291	0.218536463	0.543624224	2.061636846	0.199881046	2.186710438	1.698919548	3.922230364
Gm23363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir199b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ciz1	0	16.28850102	0	20.92538023	0	41.73840266	0	0	0	3.350704745	0	12.92809002	0	71.42419227	0.164308729	13.81867595	6.006820435	14.95061148	10.03796276	1.126794693
1110008P14Rik	0	229.6397789	0	328.6957616	681.2803912	430.9491518	99.25555079	259.2170702	272.4603862	358.4724243	773.4935194	251.447009	197.0740942	123.5453929	255.5930238	281.7248254	315.8017089	332.9091904	144.9152433	444.5362279
Lcn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptges2	0	0	0	1.023813164	0	7.813382172	59.99615119	0.111815564	25.11691605	25.68464634	74.58176849	34.61267304	21.59244977	10.62878854	57.67284531	54.79162879	47.02360093	34.48601956	30.30198829	30.74997028
Slc25a25	0	0	0	0	9.907819194	1.839220149	0	0	0	0.760051227	0	7.11976592	0	0	0	0	13.33928816	0	1.573980853	0
Naif1	0	0	180.9608245	0	0	24.84156366	0.441025991	0	6.059142454	0.054178937	1.618760994	0.040899064	2.664314255	0	2.805555585	5.547473722	0.04019039	8.755800854	0	0
Fam102a	0	0.053240192	0	0	0.049855376	0.117311006	0.165920734	0.138781756	0.061609249	0.040765892	0.332183282	0.523153048	0.070340761	30.51154936	9.307529087	0.417408919	1.632985961	0.359352699	1.567075791	0.575777748
Dpm2	0	268.4518591	0	324.412324	0	489.3379044	400.6342081	0	332.829549	375.3662773	239.7061827	201.6677263	220.6615392	441.3275771	262.2390219	306.3428684	225.4258902	281.2145179	260.2465828	334.1747847
9430097D07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pip5kl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac4	0	0	0	4.159183302	0	0	0	0	6.830158061	0	5.767565272	0.812298008	3.156396333	3.298893819	2.532784367	0.474615534	0	0	1.869053003	0
Gm52551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac6	0	0	0	82.81531608	0	44.23852441	0	0	22.84752136	30.42707219	0	39.82265213	31.25865096	16.83979548	0	8.289859083	34.06952034	18.61827744	16.02934509	30.6322308
Ak1	0	42.11230618	0.083683898	21.47313297	42.38262381	269.0016044	149.3763053	0	132.9057877	123.2486858	139.839875	93.82583112	27.5945151	42.34564241	88.93134737	44.89424128	70.50309689	93.21650781	43.82200672	25.69613526
Eng	0	0	0	0	0	0	2.037164737	4.259885009	4.000375463	0	0.82790597	0	0.954986101	0	0.339841235	0	0.142804152	0.37710348	0.411120979	0.339873287
Mir1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115489602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fpgs	0	0	220.1339799	39.74132422	0.074871838	50.09253755	210.1056616	0	0	25.5905567	0	0.04621536	0.052818196	30.52845956	23.05627524	3.905798991	0.090829136	0.299816068	24.66716112	6.423425305
Mir8093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdk9	0	2.027298735	0	29.69340685	17.97004734	19.99518613	0	0	0	16.52570629	45.93443342	25.4596191	5.456738742	37.58696433	13.34419107	21.61252587	11.90129639	15.20395362	23.96749992	6.380914694
Mir2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d3c	0	0	0.047138059	0.085783961	0	10.45365008	0	0	0	0	0	0.027699622	11.11164061	0.069440331	0.043184379	0.144504836	0.10887864	0.179697656	0.496299512	0.111056019
6330409D20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043632211	0	0
Tor2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptrh1	0	136.1856734	0	65.67932239	0	74.12102196	100.3815212	225.3645289	20.94822951	9.878040449	71.54826307	111.8523064	101.0291175	78.99529426	46.31394566	56.34389548	69.96688747	42.75738352	120.6757554	45.32711795
Cfap157	0	0	0	0	0	0	0	0	6.669651773	0	0	0	21.60507011	0	1.691022934	10.02371817	16.36876602	0	12.12810978	1.346043153
Stxbp1	0	18.75153471	0.165424574	9.031412527	3.517125615	14.94600796	101.2232393	0.292256012	13.882279	21.67651263	32.41174351	15.68289668	9.220988738	0.44676747	1.363947069	5.274047676	3.375169884	5.087036491	18.57808312	15.37291674
Gm24165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115489633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13523	0	0	0	0	0	0	0	0	0	0	0	0	0	13.32441398	0.513313413	0	0	0	0.532266813	0
Niban2	0	0.030397223	0	38.37963112	0	87.96461844	0	74.08636481	0	13.08059706	5.47902028	3.197757489	0	6.87126455	1.424394583	6.379577447	0	5.927151769	9.046554048	4.367511763
Lrsam1	0	35.04474372	0	0	0	19.69065706	0	0	0	0	0	0	0	0	4.457343363	1.938988116	0	2.819261838	0	0
Rpl12	6749.830434	908.2607406	2501.950745	1912.689438	2073.7321	1820.621945	1484.478554	545.7984089	2618.830235	1869.181918	1101.966203	1738.507086	1881.349692	1514.712651	2616.825805	1715.22122	1892.073982	1924.192079	1436.299469	1690.287117
Snora65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc2a8	0	0	0	64.0629786	0	0	0	0	0	0	0	0	0	0	6.770686904	5.723689583	24.03360544	2.150120831	0	0
Garnl3	0	0.045301431	1.826980237	0.270310639	0.296949323	0.998185052	0.028235986	0.53139467	1.677521891	0.832492825	0.31405634	0.20947979	0.478816767	0.032821625	0.775637105	0.846939464	0.797668953	5.164095836	7.358424008	10.35835654
Ralgps1	0	0.626660679	1.532698112	5.578546	0.729559864	331.6911698	1.393463805	0	8.270837174	0.674359381	0.493146163	3.915894078	1.096463667	0.515380727	10.04268108	0.69457379	0.673407326	7.316308188	0.480054661	1.936331285
Gm13528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angptl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb34	2.002952443	0	0	0	0	0	0.020111749	0	0.074678414	0.024706779	0.044738811	0	0.063946605	0.023377978	0.058154302	0	0.494847787	6.025553208	0.263819369	0.074776868
Gm13536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb43	0	0.150363302	0.211291433	0.205076085	0.241377865	0.347091825	0.026777181	0.783907127	0.099428321	0.164475477	0.327613767	12.26707395	0.198659482	0.404636752	0.116141685	0.362727601	0.122009288	0.547723682	2.458780366	1.360645199
Gm13530	0	0	0	0	0	0	0	0.200976189	0	0	0	0	0	0	0	0	0	0	0	0
Gm33642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604704194	0
Gm39789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmx1b	0	0	0	0	0	0	0	0	0	0.374599096	0	0	0	0	0	0.07376123	0	0	0.022222083	0
Gm39790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C130021I20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430024E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mvb12b	0	0.538378854	7.589467432	0	8.270545838	1.014038769	0	0	4.456616242	0.005058104	0	0	0.410200029	0.564755611	1.202471553	0.254970019	1.842302549	0.168441108	1.004595468	0.005102907
Gm52507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39793	0	0	0	0	0	0	0	0	0	0	0	0.35923247	0	0	0	0	0.35300791	0.582618352	0	0
Gm13403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197785234	0.619612478
C230014O12Rik	0	0	0.247765676	0.651292963	0.393119149	0.185003931	0.156997996	0.109432061	0.097160136	0.25715747	0.058207301	1.553002001	0	0	0.90793784	0.759542063	0.095380783	0.188904305	0.183062096	1.297176389
LOC118568510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pbx3	0	19.35769375	6.49193761	0	89.33825602	0.043280885	0	2.534515472	31.09491561	0.225603371	1.756638283	10.62705818	4.165234596	0.042693956	23.09939229	2.381068011	5.522697564	21.1686197	65.46045909	20.48415156
Mapkap1	0	14.66293269	0.165465889	54.10163466	0.525075227	9.266368223	0.209696624	0.584658006	46.19930479	46.15459568	1.710399146	13.51529178	2.51881058	32.98779898	4.497096543	6.357490998	26.72146007	23.21277234	24.45095132	11.5650532
Gm34178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34372	0	9.983086768	0	2.843447138	7.964496782	3.987376503	6.015585037	0	2.024282612	7.482370363	3.429069969	9.344194403	10.16118776	4.064414188	9.458214362	9.167399244	7.709007029	8.323834896	6.510115058	8.340788419
Gapvd1	0.504453726	0.060949585	0.023981084	0.101830999	13.01301649	1.89807993	1.580356703	0.254204654	21.32842755	12.63795344	0.118310811	1.493746265	2.286949298	1.095142405	3.317422207	3.52874879	2.603380627	8.099780621	1.315596061	5.951206939
Hspa5	0	69.30235739	33.93669957	79.78553286	0	14.18292751	21.39717843	143.8497831	23.63680285	57.3689709	24.63210146	83.78675096	14.7973325	44.08591657	28.38341177	45.13367723	99.2991616	58.95759197	110.0270377	41.30291936
Rabepk	130.1590585	0	0.050305651	0.091548487	0.047890688	39.02762578	8.351625808	0.06665634	36.21899684	18.75735287	3.368200596	23.38274014	15.47325286	12.41285453	7.143375026	19.70871509	31.5179172	13.8460114	22.88645246	2.330869365
Fbxw2	0	0.261584094	0.588127313	0.111489641	1.294754405	0.109787064	80.10073633	0	0	22.00376364	56.42438248	25.57438615	29.84537512	0.216596504	15.89455406	27.69771437	20.12197966	19.81396963	16.35631493	18.41709792
Gm34653	0	0	0	5.729551147	0.118311829	0.092796945	0.236247969	0	0.731024769	5.707752583	17.78064346	0.730291107	39.22754191	3.844618412	0.341562434	2.666874569	0.143527414	1.610806957	3.925430302	2.830355663
Psmd5	0	165.1866694	0	732.7343792	530.4646008	81.36574414	689.8041768	512.2654976	77.19521856	585.648768	192.4919689	169.469405	203.50663	125.9794053	122.1993818	159.2759335	232.437998	110.1460853	239.2700066	145.4704024
Cutal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traf1	0	0.027460114	0	0	0	0	0	0	0	0	0	0	0	0	0	2.550361898	0	0	0.029935668	0
Gm52552	8.798322662	2.44499029	1.463913488	1.902925461	0.199091023	1.40539918	0.662583082	0	3.198371815	1.627933413	1.916100558	0.737345055	2.668519297	2.002492107	7.663591487	3.59017887	3.985128356	2.551162177	3.592506962	1.313882449
Gm46733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hc	0	0	0.039641322	0	0.037738309	0.059199487	0	0	0.09327094	0	0	0	0.292846604	0	2.832681312	0	0	0.120895138	0.021966794	0.062262604
LOC118568511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AI182371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050548395	0	0
Cntrl	0	0	0	0.059503399	38.64145063	0.087892069	0.310778953	0	0	0	0.013826625	0.219035433	0	0	2.138752689	0.024056326	0	4.397508296	2.609086144	0.015406634
Rab14	0	166.3520319	259.6718927	317.1336414	310.764051	272.3788263	102.3528216	0.091387049	165.4418637	63.03000255	32.71392095	131.5154616	153.5938615	72.18785366	31.08708842	181.2394821	79.25452021	142.8204645	93.10131157	113.2023391
Gm13605	0	0	0	0	0	0	0	0.325405985	0	0.047792541	0.086542298	0.036078046	0	0	0	0	0	0	1.837186159	0
Gm52553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsn	0	497.3986608	772.9104124	87.17589298	386.7734514	140.4466818	195.366468	61.85491567	145.4069837	436.1197086	188.6484043	179.6138984	59.95241382	337.0185951	74.61123138	222.0136591	162.9405587	43.20299812	178.5311457	125.4917968
Gm39795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stom	0	0	0	0	0	0	0	0	0	0	135.1239999	0.898599398	0.085581935	24.16963264	11.73285686	24.49407007	17.95492337	5.343749973	17.26553911	44.88428663
4930568D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0.151054587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087225792	0	0	0
Ggta1	0	0.558862988	0	0.689171013	0.313999517	8.866189055	0.092889178	0.194239185	0.7760557	1.454928342	0.904019462	0.086141872	1.722858372	0.350917966	4.398235114	0.426919947	0.338597033	5.644224054	4.244406799	1.323912086
Gm35260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.972878061	0	0	0	0	0
Dab2ip	0	0.026804428	0	2.335127634	0	0.019687222	0	0	2.729578062	0	0.037164833	0	0.053120879	0.524346622	4.734298924	0.129322857	0.060899765	4.884854226	3.053581109	9.462588925
Ttll11	0	0.384745661	0.291117593	0.105957779	0	0.086949734	0.036893632	0.154295456	0.136992461	0.407906121	0	0.068427487	0.039101897	0.085770617	0.160020154	0.107092828	0.033620909	0.310740028	0.129055641	0.594416631
9030204H09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa8	0	684.9791729	1073.374515	966.0714536	954.1463592	394.308458	671.8762473	687.9361876	848.046662	582.7633032	1123.19868	662.249012	860.4048205	549.7837721	544.3521331	728.0998874	908.2282969	759.7072153	735.4935349	710.0914879
Morn5	0	0	0	0	0	0	0	53.85928861	0	0	0	0	0	0	0	8.045568549	0	0	13.12449107	0
Lhx6	0	0	0	0	0	0	0	0	0.116218386	1.576448335	0	0	0	0	0	0	0	8.963018448	0	0
Rbm18	0	93.26842761	0	200.4231597	278.477397	257.9639245	0	0	0	232.9013033	0	45.58343529	103.4934818	61.79698865	70.98627192	140.9276044	131.7281988	25.70586254	65.55911322	65.27541264
Mrrf	0	66.93220339	0	79.70236188	0	37.9387949	0	0	55.56451518	55.53922202	109.0936471	41.8418231	47.62756711	0	65.49465212	32.59979473	32.39756973	86.15256486	46.000432	54.12037633
Gm46735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptgs1	0	112.8065511	167.0504727	135.4143808	0	102.0954748	0	0	115.0100898	17.92041854	73.37793773	98.18993361	54.12746633	55.34955305	15.02326576	34.74795958	17.55992911	25.41794385	64.33405921	66.86809329
Olfr338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13430	0	0.124453376	1.713849937	2.524857198	0.466164348	1.096896921	4.809383542	0	10.08117195	4.383508509	3.451137966	4.603910589	4.275111788	3.787077006	2.915903102	4.353248247	2.686206253	5.22677129	3.39182404	1.922754803
Olfr339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr362	0	0	0	0	0	0.172851332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr367-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdcl	0	0	0	73.75431749	0	35.52667982	0	0	0	36.6821905	0	26.35231676	0	0	8.467218322	8.460070356	39.95229182	16.17766148	13.48924322	10.63187637
Rc3h2	0	23.09059218	0.024370096	0	0.04640038	0.03639377	0	0	0	14.56926751	0	0.114564317	0	0.646204268	1.138629395	0.941322555	9.147061334	2.415468051	16.17828952	0
Snord90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb6	0	0.024753461	0	53.02511239	0	0	165.7650501	0	4.926865147	0	0	0	0	0	13.78533934	5.762381282	0.056239959	0	8.581232549	0
Zbtb26	0	0	0	0	0	0	0	0	1.905310626	1.390018812	0	0	0	0	0	0.025460894	1.702559538	3.704414128	0	1.010982885
Rabgap1	0	0	0	13.61223461	13.73848237	9.735052137	0	0	0.071283941	7.939860351	4.32746314	4.89585248	7.833459167	13.2404369	3.478684587	5.851196952	5.376679487	7.176106084	8.019309368	3.513379828
Gpr21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strbp	0	0.009914589	0.003900972	0.549001996	0.118838477	0.014564065	0.150784116	0.010337785	0.082606367	2.089202302	0.010997408	0.751880438	2.137776633	0.370657328	1.050691226	0.90168496	1.112783669	0.056510234	0.410719144	0.661722186
Mir5128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crb2	0	0	103.8291098	33.16672217	0	8.919600132	0	0	0	3.854946323	17.28617488	0	0	0.024646057	8.828457393	3.59017887	0	0.255116218	7.713460109	4.467200325
Dennd1a	0	3.680246195	0.259901251	0.472979994	0.494848973	0.388130865	18.60971749	1.279111403	0.611514263	3.815078924	0.3140141	0.414539654	1.770386355	8.313693372	2.14291953	0.591867321	1.8009457	4.444374997	18.74335194	5.190144925
Gm46736	0	3.064648663	1.786384681	2.031839522	1.913206356	4.418457552	0.353734952	79.73857323	1.313479286	1.303663563	1.022953584	2.821146298	0.824796981	0.740129307	5.114226877	1.232163079	0.70918361	4.426485638	1.299250373	13.3274709
Lhx2	0	0	0	0	0	1.78463388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nek6	0	0	0	79.37351527	204.9126816	43.19085323	0	0.134817476	53.14625849	19.87991333	48.79858203	4.095568757	0.170828719	0.187357722	12.44393542	35.27725566	64.39365202	26.41431357	35.91529888	18.49786679
Gm39799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psmb7	0	348.670866	358.1851203	460.5178237	266.0812835	297.9468334	362.0410151	5.514654074	119.1925983	471.486332	204.5035012	289.7340509	98.5262784	54.89190651	168.9564665	178.4614305	232.8178639	157.8655549	205.6193247	231.5497288
Gm36744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr5a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr6a1	0	0	0	0.1649827	0.243686028	0.035837475	0.020274927	0	0	0.03736086	0.011275451	0.028203288	0.085953923	0.023567658	0.073282677	0.078470607	0.0092382	0.719662816	3.191518696	0.025127859
Nr6a1os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir181a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir181b-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfml2a	0	2.436584863	0	0	0.456335146	0	0	0	0	0.053305355	0	0	0	0.201753767	0	0.377863344	0.039542359	0.104419661	0	2.527543166
Gm39801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl35	729.7157521	4661.395154	6383.89168	4582.109791	7785.396329	4139.286138	3226.922681	1553.741585	7352.745456	3985.492176	4388.055497	3998.550458	5068.252702	3730.475126	7101.300894	4885.820413	4958.48714	5841.777583	5275.207277	6753.123241
Arpc5l	0	200.5014202	236.5172024	174.3950787	71.16288007	486.9770366	78.98937342	234.8317979	183.9091711	79.77078102	179.3953507	220.3191298	300.3509377	144.441839	230.5516195	187.3777677	263.1762603	368.7051431	265.1403428	261.7817202
Golga1	0	0	0.041018166	66.53509601	0.039049057	0.061255635	0	0	15.34516577	0.92596272	0	23.33209554	8.59468982	0	4.095978987	11.29180223	1.444831083	16.66879329	14.36520638	7.892079939
Gm26127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scai	0	0	0	0	0.018979879	0.029773435	0	0	0.023454564	2.064096705	0	0	0	0.719557167	0	0.928995072	3.822154343	0	2.253760975	0.01565699
Gm30067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp6c	0	14.58444213	0	31.43572103	0.434021719	17.90617046	51.67250735	141.3571256	71.87041944	51.19911078	24.8914157	31.70198118	30.69962762	55.13919193	18.60018836	38.81645321	84.41934442	20.41561739	25.63416065	37.47440114
LOC115489618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115489616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
